Title,Description,Details,Pakaging,Modelings,Installations,Maintenance,Tile image
Cavanal 1580,"<p>With Hilltop, you will get the everlasting look of hardwood, but with a modern construction. This collection's products can be installed in different ways, all of which being equally easy: floating, nailed, stapled or glued. In addition, these engineered hardwood products are compatible with embedded radiant heating . As a matter of fact, you opt for trendiness and elegance. Whether it’s in a grey or brown hue, you’ll know you picked a flooring that will stand the test of time. This beautiful style will instantly add value to your home. This collection features Designers Choice at its best. Showing extreme color variations will bring a unique feel to your home.</p> <ul><li>Reduced eco footprint</li><li>Adds value to your home</li><li>Authentic handscrape finish</li><li>UV-cured oil for a natural look and a notable resistance</li></ul> <dt>BLC Certified ®</dt><dd>Ensures that the floor covering you're buying surpasses industry quality standards.</dd> <dt>FloorScore® Certified</dt><dd>Certifies compliance with rigorous indoor air quality requirements.</dd> <dt>CARB II Certification</dt><dd>Certified protection from exposure to toxic air contaminants.</dd> <dt>Designers' Choice</dt><dd>Chosen by designers as being products that showcase the latest trends in terms of color variations.</dd> <h3>Product Identification</h3> <dt>Style Name</dt><dd>Cavanal</dd> <dt>Style Number</dt><dd>1580</dd> <dt>Collection</dt><dd>Hilltop</dd> <dt>Species</dt><dd>European White Oak</dd> <dt>Total Thickness</dt><dd>0.472"" (12 mm)</dd> <dt>Length(s)</dt><dd>Random (Variées)</dd> <h3>Warranty</h3> <dt>Installation Methods</dt><dd>Floating, Glued, Nail, Compatible with embedded radiant heating, Staple</dd> <dt>Structural Integrity</dt><dd>Lifetime</dd> <dt>Finish</dt><dd>35 Years</dd> <dt>No Questions Asked Replacement</dt><dd>90 Days1</dd> ","<dt>Brand</dt> <dd>UrbanTerra<>/dd <dt>Collection</dt> <dd>Hilltop<>/dd <dt>Style Name</dt> <dd>Cavanal<>/dd <dt>Style Number</dt> <dd>1580<>/dd <dt>Construction</dt> <dd>Engineered Hardwood<>/dd <dt>Format</dt> <dd>Plank<>/dd <dt>Species</dt> <dd>European White Oak<>/dd <dt>Core</dt> <dd>Birch & Eucalyptus<>/dd <dt>Grade</dt> <dd>Antique<>/dd <dt>Wood Veneer Thickness</dt> <dd>0.079"" (2 mm)<>/dd <dt>Wood Veneer</dt> <dd>Sliced<>/dd <dt>Total Thickness</dt> <dd>0.472"" (12 mm)<>/dd <dt>Width</dt> <dd>7,48"" (190 mm)<>/dd <dt>Length(s)</dt> <dd>Random (Variées)<>/dd <dt>Edges</dt> <dd>4-Sided Micro Bevel<>/dd <dt>Locking System</dt> <dd>Tongue & Groove<>/dd <dt>Finish</dt> <dd>Authentically Handscraped And Wire-Brushed<>/dd <dt>Top Surface</dt> <dd>UV-Cured Oil<>/dd <dt>Gloss</dt> <dd>n/a<>/dd <dt>Gloss Range</dt> <dd>Mat Finish<>/dd <dt>Formaldehyde</dt> <dd>n/a<>/dd <dt>Features</dt> <dd>BLC Certification, CARB II Compliant, Designers' Choice, FloorScore<>/dd ",<dt>Planks Per Box</dt> <dd>8</dd> <dt>Boxes Per Pallet</dt> <dd>50</dd> <dt>Box Weight</dt> <dd>52.21 Pounds (23684.06 Grams)</dd> <dt>Square Feet Per Box</dt> <dd>31.08</dd> <dt>Square Meters Per Box</dt> <dd>2.89</dd> <dt>Square Feet Per Pallet</dt> <dd>1554.32</dd> <dt>Square Meters Per Pallet</dt> <dd>144.4</dd> ,"<h5>Flushmount Reducer</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 2"" (2336 mm X 12 mm X 51 mm)</small> <p>This molding provides a smooth transition between floor coverings of different heights.</p> <h5>Flushmount Stair Nose</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 3.110"" (2336 mm X 12 mm X 79 mm)</small> <p>Coordinating Appearance</p> <h5>Flushmount Square Nose</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 2.125"" (2336 mm X 12 mm X 54 mm)</small> <p>92"" X 0.472"" X 3.110"" (2336 mm X 12 mm X 79 mm)</p> <h5>Flushmount T-Molding</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 2"" (2336 mm X 12 mm X 51 mm)</small> <p>This molding is used to properly finish each step of a staircase and to enhance the beauty of a landing. It offers a beautiful finish because it is installed flush with the floor covering.</p> ",<p>The selected product is versatile. Great choice! Here are the suggested installations.</p>: <p>Kitchen</p><p>Dining Room</p><p>Living Room</p><p>Bedroom</p><p>Basement</p><p>Walls</p><p>Here is how you can install it.</p>: <p>Floating</p><p>Glued</p><p>Nail</p><p>Compatible With Embedded Radiant Heating</p><p>Staple</p>,N/A,https://www.beaulieucanada.com/images/1580-E/Thumb_Hires-1580.jpg?_w=1000
Celio 1581,"<p>With Hilltop, you will get the everlasting look of hardwood, but with a modern construction. This collection's products can be installed in different ways, all of which being equally easy: floating, nailed, stapled or glued. In addition, these engineered hardwood products are compatible with embedded radiant heating . As a matter of fact, you opt for trendiness and elegance. Whether it’s in a grey or brown hue, you’ll know you picked a flooring that will stand the test of time. This beautiful style will instantly add value to your home. This collection features Designers Choice at its best. Showing extreme color variations will bring a unique feel to your home.</p> <ul><li>Reduced eco footprint</li><li>Adds value to your home</li><li>Authentic handscrape finish</li><li>UV-cured oil for a natural look and a notable resistance</li></ul> <dt>BLC Certified ®</dt><dd>Ensures that the floor covering you're buying surpasses industry quality standards.</dd> <dt>FloorScore® Certified</dt><dd>Certifies compliance with rigorous indoor air quality requirements.</dd> <dt>CARB II Certification</dt><dd>Certified protection from exposure to toxic air contaminants.</dd> <dt>Designers' Choice</dt><dd>Chosen by designers as being products that showcase the latest trends in terms of color variations.</dd> <h3>Product Identification</h3> <dt>Style Name</dt><dd>Celio</dd> <dt>Style Number</dt><dd>1581</dd> <dt>Collection</dt><dd>Hilltop</dd> <dt>Species</dt><dd>European White Oak</dd> <dt>Total Thickness</dt><dd>0.472"" (12 mm)</dd> <dt>Length(s)</dt><dd>Random (Variées)</dd> <h3>Warranty</h3> <dt>Installation Methods</dt><dd>Floating, Glued, Nail, Compatible with embedded radiant heating, Staple</dd> <dt>Structural Integrity</dt><dd>Lifetime</dd> <dt>Finish</dt><dd>35 Years</dd> <dt>No Questions Asked Replacement</dt><dd>90 Days1</dd> ","<dt>Brand</dt> <dd>UrbanTerra<>/dd <dt>Collection</dt> <dd>Hilltop<>/dd <dt>Style Name</dt> <dd>Celio<>/dd <dt>Style Number</dt> <dd>1581<>/dd <dt>Construction</dt> <dd>Engineered Hardwood<>/dd <dt>Format</dt> <dd>Plank<>/dd <dt>Species</dt> <dd>European White Oak<>/dd <dt>Core</dt> <dd>Birch & Eucalyptus<>/dd <dt>Grade</dt> <dd>Antique<>/dd <dt>Wood Veneer Thickness</dt> <dd>0.079"" (2 mm)<>/dd <dt>Wood Veneer</dt> <dd>Sliced<>/dd <dt>Total Thickness</dt> <dd>0.472"" (12 mm)<>/dd <dt>Width</dt> <dd>7,48"" (190 mm)<>/dd <dt>Length(s)</dt> <dd>Random (Variées)<>/dd <dt>Edges</dt> <dd>4-Sided Micro Bevel<>/dd <dt>Locking System</dt> <dd>Tongue & Groove<>/dd <dt>Finish</dt> <dd>Authentically Handscraped And Wire-Brushed<>/dd <dt>Top Surface</dt> <dd>UV-Cured Oil<>/dd <dt>Gloss</dt> <dd>n/a<>/dd <dt>Gloss Range</dt> <dd>Mat Finish<>/dd <dt>Formaldehyde</dt> <dd>n/a<>/dd <dt>Features</dt> <dd>BLC Certification, CARB II Compliant, Designers' Choice, FloorScore<>/dd ",<dt>Planks Per Box</dt> <dd>8</dd> <dt>Boxes Per Pallet</dt> <dd>50</dd> <dt>Box Weight</dt> <dd>52.21 Pounds (23684.06 Grams)</dd> <dt>Square Feet Per Box</dt> <dd>31.08</dd> <dt>Square Meters Per Box</dt> <dd>2.89</dd> <dt>Square Feet Per Pallet</dt> <dd>1554.32</dd> <dt>Square Meters Per Pallet</dt> <dd>144.4</dd> ,"<h5>Flushmount Reducer</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 2"" (2336 mm X 12 mm X 51 mm)</small> <p>This molding provides a smooth transition between floor coverings of different heights.</p> <h5>Flushmount Stair Nose</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 3.110"" (2336 mm X 12 mm X 79 mm)</small> <p>Coordinating Appearance</p> <h5>Flushmount Square Nose</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 2.125"" (2336 mm X 12 mm X 54 mm)</small> <p>92"" X 0.472"" X 3.110"" (2336 mm X 12 mm X 79 mm)</p> <h5>Flushmount T-Molding</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 2"" (2336 mm X 12 mm X 51 mm)</small> <p>This molding is used to properly finish each step of a staircase and to enhance the beauty of a landing. It offers a beautiful finish because it is installed flush with the floor covering.</p> ",<p>The selected product is versatile. Great choice! Here are the suggested installations.</p>: <p>Kitchen</p><p>Dining Room</p><p>Living Room</p><p>Bedroom</p><p>Basement</p><p>Walls</p><p>Here is how you can install it.</p>: <p>Floating</p><p>Glued</p><p>Nail</p><p>Compatible With Embedded Radiant Heating</p><p>Staple</p>,N/A,https://www.beaulieucanada.com/images/1581-E/Thumb_Hires-1581.jpg?_w=1000
Manali 1582,"<p>With Hilltop, you will get the everlasting look of hardwood, but with a modern construction. This collection's products can be installed in different ways, all of which being equally easy: floating, nailed, stapled or glued. In addition, these engineered hardwood products are compatible with embedded radiant heating . As a matter of fact, you opt for trendiness and elegance. Whether it’s in a grey or brown hue, you’ll know you picked a flooring that will stand the test of time. This beautiful style will instantly add value to your home. This collection features Designers Choice at its best. Showing extreme color variations will bring a unique feel to your home.</p> <ul><li>Reduced eco footprint</li><li>Adds value to your home</li><li>Authentic handscrape finish</li><li>UV-cured oil for a natural look and a notable resistance</li></ul> <dt>BLC Certified ®</dt><dd>Ensures that the floor covering you're buying surpasses industry quality standards.</dd> <dt>FloorScore® Certified</dt><dd>Certifies compliance with rigorous indoor air quality requirements.</dd> <dt>CARB II Certification</dt><dd>Certified protection from exposure to toxic air contaminants.</dd> <dt>Designers' Choice</dt><dd>Chosen by designers as being products that showcase the latest trends in terms of color variations.</dd> <h3>Product Identification</h3> <dt>Style Name</dt><dd>Manali</dd> <dt>Style Number</dt><dd>1582</dd> <dt>Collection</dt><dd>Hilltop</dd> <dt>Species</dt><dd>European White Oak</dd> <dt>Total Thickness</dt><dd>0.472"" (12 mm)</dd> <dt>Length(s)</dt><dd>Random (Variées)</dd> <h3>Warranty</h3> <dt>Installation Methods</dt><dd>Floating, Glued, Nail, Compatible with embedded radiant heating, Staple</dd> <dt>Structural Integrity</dt><dd>Lifetime</dd> <dt>Finish</dt><dd>35 Years</dd> <dt>No Questions Asked Replacement</dt><dd>90 Days1</dd> ","<dt>Brand</dt> <dd>UrbanTerra<>/dd <dt>Collection</dt> <dd>Hilltop<>/dd <dt>Style Name</dt> <dd>Manali<>/dd <dt>Style Number</dt> <dd>1582<>/dd <dt>Construction</dt> <dd>Engineered Hardwood<>/dd <dt>Format</dt> <dd>Plank<>/dd <dt>Species</dt> <dd>European White Oak<>/dd <dt>Core</dt> <dd>Birch & Eucalyptus<>/dd <dt>Grade</dt> <dd>Antique<>/dd <dt>Wood Veneer Thickness</dt> <dd>0.079"" (2 mm)<>/dd <dt>Wood Veneer</dt> <dd>Sliced<>/dd <dt>Total Thickness</dt> <dd>0.472"" (12 mm)<>/dd <dt>Width</dt> <dd>7,48"" (190 mm)<>/dd <dt>Length(s)</dt> <dd>Random (Variées)<>/dd <dt>Edges</dt> <dd>4-Sided Micro Bevel<>/dd <dt>Locking System</dt> <dd>Tongue & Groove<>/dd <dt>Finish</dt> <dd>Authentically Handscraped And Wire-Brushed<>/dd <dt>Top Surface</dt> <dd>UV-Cured Oil<>/dd <dt>Gloss</dt> <dd>n/a<>/dd <dt>Gloss Range</dt> <dd>Mat Finish<>/dd <dt>Formaldehyde</dt> <dd>n/a<>/dd <dt>Features</dt> <dd>BLC Certification, CARB II Compliant, Designers' Choice, FloorScore<>/dd ",<dt>Planks Per Box</dt> <dd>8</dd> <dt>Boxes Per Pallet</dt> <dd>50</dd> <dt>Box Weight</dt> <dd>52.21 Pounds (23684.06 Grams)</dd> <dt>Square Feet Per Box</dt> <dd>31.08</dd> <dt>Square Meters Per Box</dt> <dd>2.89</dd> <dt>Square Feet Per Pallet</dt> <dd>1554.32</dd> <dt>Square Meters Per Pallet</dt> <dd>144.4</dd> ,"<h5>Flushmount Reducer</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 2"" (2336 mm X 12 mm X 51 mm)</small> <p>This molding provides a smooth transition between floor coverings of different heights.</p> <h5>Flushmount Stair Nose</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 3.110"" (2336 mm X 12 mm X 79 mm)</small> <p>Coordinating Appearance</p> <h5>Flushmount Square Nose</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 2.125"" (2336 mm X 12 mm X 54 mm)</small> <p>92"" X 0.472"" X 3.110"" (2336 mm X 12 mm X 79 mm)</p> <h5>Flushmount T-Molding</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 2"" (2336 mm X 12 mm X 51 mm)</small> <p>This molding is used to properly finish each step of a staircase and to enhance the beauty of a landing. It offers a beautiful finish because it is installed flush with the floor covering.</p> ",<p>The selected product is versatile. Great choice! Here are the suggested installations.</p>: <p>Kitchen</p><p>Dining Room</p><p>Living Room</p><p>Bedroom</p><p>Basement</p><p>Walls</p><p>Here is how you can install it.</p>: <p>Floating</p><p>Glued</p><p>Nail</p><p>Compatible With Embedded Radiant Heating</p><p>Staple</p>,N/A,https://www.beaulieucanada.com/images/1582-E/Thumb_Hires-1582.jpg?_w=1000
Nob 1583,"<p>With Hilltop, you will get the everlasting look of hardwood, but with a modern construction. This collection's products can be installed in different ways, all of which being equally easy: floating, nailed, stapled or glued. In addition, these engineered hardwood products are compatible with embedded radiant heating . As a matter of fact, you opt for trendiness and elegance. Whether it’s in a grey or brown hue, you’ll know you picked a flooring that will stand the test of time. This beautiful style will instantly add value to your home. This collection features Designers Choice at its best. Showing extreme color variations will bring a unique feel to your home.</p> <ul><li>Reduced eco footprint</li><li>Adds value to your home</li><li>Authentic handscrape finish</li><li>UV-cured oil for a natural look and a notable resistance</li></ul> <dt>BLC Certified ®</dt><dd>Ensures that the floor covering you're buying surpasses industry quality standards.</dd> <dt>FloorScore® Certified</dt><dd>Certifies compliance with rigorous indoor air quality requirements.</dd> <dt>CARB II Certification</dt><dd>Certified protection from exposure to toxic air contaminants.</dd> <dt>Designers' Choice</dt><dd>Chosen by designers as being products that showcase the latest trends in terms of color variations.</dd> <h3>Product Identification</h3> <dt>Style Name</dt><dd>Nob</dd> <dt>Style Number</dt><dd>1583</dd> <dt>Collection</dt><dd>Hilltop</dd> <dt>Species</dt><dd>European White Oak</dd> <dt>Total Thickness</dt><dd>0.472"" (12 mm)</dd> <dt>Length(s)</dt><dd>Random (Variées)</dd> <h3>Warranty</h3> <dt>Installation Methods</dt><dd>Floating, Glued, Nail, Compatible with embedded radiant heating, Staple</dd> <dt>Structural Integrity</dt><dd>Lifetime</dd> <dt>Finish</dt><dd>35 Years</dd> <dt>No Questions Asked Replacement</dt><dd>90 Days1</dd> ","<dt>Brand</dt> <dd>UrbanTerra<>/dd <dt>Collection</dt> <dd>Hilltop<>/dd <dt>Style Name</dt> <dd>Nob<>/dd <dt>Style Number</dt> <dd>1583<>/dd <dt>Construction</dt> <dd>Engineered Hardwood<>/dd <dt>Format</dt> <dd>Plank<>/dd <dt>Species</dt> <dd>European White Oak<>/dd <dt>Core</dt> <dd>Birch & Eucalyptus<>/dd <dt>Grade</dt> <dd>Antique<>/dd <dt>Wood Veneer Thickness</dt> <dd>0.079"" (2 mm)<>/dd <dt>Wood Veneer</dt> <dd>Sliced<>/dd <dt>Total Thickness</dt> <dd>0.472"" (12 mm)<>/dd <dt>Width</dt> <dd>7,48"" (190 mm)<>/dd <dt>Length(s)</dt> <dd>Random (Variées)<>/dd <dt>Edges</dt> <dd>4-Sided Micro Bevel<>/dd <dt>Locking System</dt> <dd>Tongue & Groove<>/dd <dt>Finish</dt> <dd>Authentically Handscraped And Wire-Brushed<>/dd <dt>Top Surface</dt> <dd>UV-Cured Oil<>/dd <dt>Gloss</dt> <dd>n/a<>/dd <dt>Gloss Range</dt> <dd>Mat Finish<>/dd <dt>Formaldehyde</dt> <dd>n/a<>/dd <dt>Features</dt> <dd>BLC Certification, CARB II Compliant, Designers' Choice, FloorScore<>/dd ",<dt>Planks Per Box</dt> <dd>8</dd> <dt>Boxes Per Pallet</dt> <dd>50</dd> <dt>Box Weight</dt> <dd>52.21 Pounds (23684.06 Grams)</dd> <dt>Square Feet Per Box</dt> <dd>31.08</dd> <dt>Square Meters Per Box</dt> <dd>2.89</dd> <dt>Square Feet Per Pallet</dt> <dd>1554.32</dd> <dt>Square Meters Per Pallet</dt> <dd>144.4</dd> ,"<h5>Flushmount Reducer</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 2"" (2336 mm X 12 mm X 51 mm)</small> <p>This molding provides a smooth transition between floor coverings of different heights.</p> <h5>Flushmount Stair Nose</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 3.110"" (2336 mm X 12 mm X 79 mm)</small> <p>Coordinating Appearance</p> <h5>Flushmount Square Nose</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 2.125"" (2336 mm X 12 mm X 54 mm)</small> <p>92"" X 0.472"" X 3.110"" (2336 mm X 12 mm X 79 mm)</p> <h5>Flushmount T-Molding</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 2"" (2336 mm X 12 mm X 51 mm)</small> <p>This molding is used to properly finish each step of a staircase and to enhance the beauty of a landing. It offers a beautiful finish because it is installed flush with the floor covering.</p> ",<p>The selected product is versatile. Great choice! Here are the suggested installations.</p>: <p>Kitchen</p><p>Dining Room</p><p>Living Room</p><p>Bedroom</p><p>Basement</p><p>Walls</p><p>Here is how you can install it.</p>: <p>Floating</p><p>Glued</p><p>Nail</p><p>Compatible With Embedded Radiant Heating</p><p>Staple</p>,N/A,https://www.beaulieucanada.com/images/1583-E/Thumb_Hires-1583.jpg?_w=1000
San Juan 1584,"<p>With Hilltop, you will get the everlasting look of hardwood, but with a modern construction. This collection's products can be installed in different ways, all of which being equally easy: floating, nailed, stapled or glued. In addition, these engineered hardwood products are compatible with embedded radiant heating . As a matter of fact, you opt for trendiness and elegance. Whether it’s in a grey or brown hue, you’ll know you picked a flooring that will stand the test of time. This beautiful style will instantly add value to your home. This collection features Designers Choice at its best. Showing extreme color variations will bring a unique feel to your home.</p> <ul><li>Reduced eco footprint</li><li>Adds value to your home</li><li>Authentic handscrape finish</li><li>UV-cured oil for a natural look and a notable resistance</li></ul> <dt>BLC Certified ®</dt><dd>Ensures that the floor covering you're buying surpasses industry quality standards.</dd> <dt>FloorScore® Certified</dt><dd>Certifies compliance with rigorous indoor air quality requirements.</dd> <dt>CARB II Certification</dt><dd>Certified protection from exposure to toxic air contaminants.</dd> <dt>Designers' Choice</dt><dd>Chosen by designers as being products that showcase the latest trends in terms of color variations.</dd> <h3>Product Identification</h3> <dt>Style Name</dt><dd>San Juan</dd> <dt>Style Number</dt><dd>1584</dd> <dt>Collection</dt><dd>Hilltop</dd> <dt>Species</dt><dd>European White Oak</dd> <dt>Total Thickness</dt><dd>0.472"" (12 mm)</dd> <dt>Length(s)</dt><dd>Random (Variées)</dd> <h3>Warranty</h3> <dt>Installation Methods</dt><dd>Floating, Glued, Nail, Compatible with embedded radiant heating, Staple</dd> <dt>Structural Integrity</dt><dd>Lifetime</dd> <dt>Finish</dt><dd>35 Years</dd> <dt>No Questions Asked Replacement</dt><dd>90 Days1</dd> ","<dt>Brand</dt> <dd>UrbanTerra<>/dd <dt>Collection</dt> <dd>Hilltop<>/dd <dt>Style Name</dt> <dd>San Juan<>/dd <dt>Style Number</dt> <dd>1584<>/dd <dt>Construction</dt> <dd>Engineered Hardwood<>/dd <dt>Format</dt> <dd>Plank<>/dd <dt>Species</dt> <dd>European White Oak<>/dd <dt>Core</dt> <dd>Birch & Eucalyptus<>/dd <dt>Grade</dt> <dd>Antique<>/dd <dt>Wood Veneer Thickness</dt> <dd>0.079"" (2 mm)<>/dd <dt>Wood Veneer</dt> <dd>Sliced<>/dd <dt>Total Thickness</dt> <dd>0.472"" (12 mm)<>/dd <dt>Width</dt> <dd>7,48"" (190 mm)<>/dd <dt>Length(s)</dt> <dd>Random (Variées)<>/dd <dt>Edges</dt> <dd>4-Sided Micro Bevel<>/dd <dt>Locking System</dt> <dd>Tongue & Groove<>/dd <dt>Finish</dt> <dd>Authentically Handscraped And Wire-Brushed<>/dd <dt>Top Surface</dt> <dd>UV-Cured Oil<>/dd <dt>Gloss</dt> <dd>n/a<>/dd <dt>Gloss Range</dt> <dd>Mat Finish<>/dd <dt>Formaldehyde</dt> <dd>n/a<>/dd <dt>Features</dt> <dd>BLC Certification, CARB II Compliant, Designers' Choice, FloorScore<>/dd ",<dt>Planks Per Box</dt> <dd>8</dd> <dt>Boxes Per Pallet</dt> <dd>50</dd> <dt>Box Weight</dt> <dd>52.21 Pounds (23684.06 Grams)</dd> <dt>Square Feet Per Box</dt> <dd>31.08</dd> <dt>Square Meters Per Box</dt> <dd>2.89</dd> <dt>Square Feet Per Pallet</dt> <dd>1554.32</dd> <dt>Square Meters Per Pallet</dt> <dd>144.4</dd> ,"<h5>Flushmount Reducer</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 2"" (2336 mm X 12 mm X 51 mm)</small> <p>This molding provides a smooth transition between floor coverings of different heights.</p> <h5>Flushmount Stair Nose</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 3.110"" (2336 mm X 12 mm X 79 mm)</small> <p>Coordinating Appearance</p> <h5>Flushmount Square Nose</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 2.125"" (2336 mm X 12 mm X 54 mm)</small> <p>92"" X 0.472"" X 3.110"" (2336 mm X 12 mm X 79 mm)</p> <h5>Flushmount T-Molding</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 2"" (2336 mm X 12 mm X 51 mm)</small> <p>This molding is used to properly finish each step of a staircase and to enhance the beauty of a landing. It offers a beautiful finish because it is installed flush with the floor covering.</p> ",<p>The selected product is versatile. Great choice! Here are the suggested installations.</p>: <p>Kitchen</p><p>Dining Room</p><p>Living Room</p><p>Bedroom</p><p>Basement</p><p>Walls</p><p>Here is how you can install it.</p>: <p>Floating</p><p>Glued</p><p>Nail</p><p>Compatible With Embedded Radiant Heating</p><p>Staple</p>,N/A,https://www.beaulieucanada.com/images/1584-E/Thumb_Hires-1584.jpg?_w=1000
Signal 1585,"<p>With Hilltop, you will get the everlasting look of hardwood, but with a modern construction. This collection's products can be installed in different ways, all of which being equally easy: floating, nailed, stapled or glued. In addition, these engineered hardwood products are compatible with embedded radiant heating . As a matter of fact, you opt for trendiness and elegance. Whether it’s in a grey or brown hue, you’ll know you picked a flooring that will stand the test of time. This beautiful style will instantly add value to your home. This collection features Designers Choice at its best. Showing extreme color variations will bring a unique feel to your home.</p> <ul><li>Reduced eco footprint</li><li>Adds value to your home</li><li>Authentic handscrape finish</li><li>UV-cured oil for a natural look and a notable resistance</li></ul> <dt>BLC Certified ®</dt><dd>Ensures that the floor covering you're buying surpasses industry quality standards.</dd> <dt>FloorScore® Certified</dt><dd>Certifies compliance with rigorous indoor air quality requirements.</dd> <dt>CARB II Certification</dt><dd>Certified protection from exposure to toxic air contaminants.</dd> <dt>Designers' Choice</dt><dd>Chosen by designers as being products that showcase the latest trends in terms of color variations.</dd> <h3>Product Identification</h3> <dt>Style Name</dt><dd>Signal</dd> <dt>Style Number</dt><dd>1585</dd> <dt>Collection</dt><dd>Hilltop</dd> <dt>Species</dt><dd>European White Oak</dd> <dt>Total Thickness</dt><dd>0.472"" (12 mm)</dd> <dt>Length(s)</dt><dd>Random (Variées)</dd> <h3>Warranty</h3> <dt>Installation Methods</dt><dd>Floating, Glued, Nail, Compatible with embedded radiant heating, Staple</dd> <dt>Structural Integrity</dt><dd>Lifetime</dd> <dt>Finish</dt><dd>35 Years</dd> <dt>No Questions Asked Replacement</dt><dd>90 Days1</dd> ","<dt>Brand</dt> <dd>UrbanTerra<>/dd <dt>Collection</dt> <dd>Hilltop<>/dd <dt>Style Name</dt> <dd>Signal<>/dd <dt>Style Number</dt> <dd>1585<>/dd <dt>Construction</dt> <dd>Engineered Hardwood<>/dd <dt>Format</dt> <dd>Plank<>/dd <dt>Species</dt> <dd>European White Oak<>/dd <dt>Core</dt> <dd>Birch & Eucalyptus<>/dd <dt>Grade</dt> <dd>Antique<>/dd <dt>Wood Veneer Thickness</dt> <dd>0.079"" (2 mm)<>/dd <dt>Wood Veneer</dt> <dd>Sliced<>/dd <dt>Total Thickness</dt> <dd>0.472"" (12 mm)<>/dd <dt>Width</dt> <dd>7,48"" (190 mm)<>/dd <dt>Length(s)</dt> <dd>Random (Variées)<>/dd <dt>Edges</dt> <dd>4-Sided Micro Bevel<>/dd <dt>Locking System</dt> <dd>Tongue & Groove<>/dd <dt>Finish</dt> <dd>Authentically Handscraped And Wire-Brushed<>/dd <dt>Top Surface</dt> <dd>UV-Cured Oil<>/dd <dt>Gloss</dt> <dd>n/a<>/dd <dt>Gloss Range</dt> <dd>Mat Finish<>/dd <dt>Formaldehyde</dt> <dd>n/a<>/dd <dt>Features</dt> <dd>BLC Certification, CARB II Compliant, Designers' Choice, FloorScore<>/dd ",<dt>Planks Per Box</dt> <dd>8</dd> <dt>Boxes Per Pallet</dt> <dd>50</dd> <dt>Box Weight</dt> <dd>52.21 Pounds (23684.06 Grams)</dd> <dt>Square Feet Per Box</dt> <dd>31.08</dd> <dt>Square Meters Per Box</dt> <dd>2.89</dd> <dt>Square Feet Per Pallet</dt> <dd>1554.32</dd> <dt>Square Meters Per Pallet</dt> <dd>144.4</dd> ,"<h5>Flushmount Reducer</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 2"" (2336 mm X 12 mm X 51 mm)</small> <p>This molding provides a smooth transition between floor coverings of different heights.</p> <h5>Flushmount Stair Nose</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 3.110"" (2336 mm X 12 mm X 79 mm)</small> <p>Coordinating Appearance</p> <h5>Flushmount Square Nose</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 2.125"" (2336 mm X 12 mm X 54 mm)</small> <p>92"" X 0.472"" X 3.110"" (2336 mm X 12 mm X 79 mm)</p> <h5>Flushmount T-Molding</h5> <p>Coordinating Appearance</p> <small>92"" X 0.472"" X 2"" (2336 mm X 12 mm X 51 mm)</small> <p>This molding is used to properly finish each step of a staircase and to enhance the beauty of a landing. It offers a beautiful finish because it is installed flush with the floor covering.</p> ",<p>The selected product is versatile. Great choice! Here are the suggested installations.</p>: <p>Kitchen</p><p>Dining Room</p><p>Living Room</p><p>Bedroom</p><p>Basement</p><p>Walls</p><p>Here is how you can install it.</p>: <p>Floating</p><p>Glued</p><p>Nail</p><p>Compatible With Embedded Radiant Heating</p><p>Staple</p>,N/A,https://www.beaulieucanada.com/images/1585-E/Thumb_Hires-1585.jpg?_w=1000
